rule_key,module,bucket,rawDistinctScenarioCount,surfacedDistinctScenarioCount,rawTotalFindingCount,surfacedTotalFindingCount,expectedMatchCount,unexpectedMatchCount,noisyMatchCount,mustNotFindViolationCount,sameSurfaceExtraCount,sameFileDifferentSignalCount,reviewOnlyCount,explainabilityGapCount,rawRegexOnlyCount,surfacedRegexOnlyCount,rawHybridCount,surfacedHybridCount,rawSemanticCount,surfacedSemanticCount,rawAstCount,surfacedAstCount,regexOnlyCount,hybridCount,semanticCount,astCount,rawRegexOnlyOnlyExercised,regexOnlyOnlyExercised,rawScenarios,surfacedScenarios,title,severity,finding_kind,family,language
guardian.gitlab-incoming-mail-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-105,G-V1-COV-105,Gitlab Incoming Mail Token,HIGH,SECRET,gitlab-incoming-mail-token,
guardian.gitlab-kubernetes-agent-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-105,G-V1-COV-105,Gitlab Kubernetes Agent Token,HIGH,SECRET,gitlab-kubernetes-agent-token,
guardian.gitlab-oauth-app-secret,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-105,G-V1-COV-105,Gitlab OAUTH App Secret,HIGH,SECRET,gitlab-oauth-app-secret,
guardian.gitlab-pat,guardian,mixed_exercised,1,1,2,2,1,1,2,0,0,1,0,0,2,2,0,0,0,0,0,0,2,0,0,0,true,true,G-V1-COV-105,G-V1-COV-105,Gitlab Pat,HIGH,SECRET,gitlab-pat,
guardian.gitlab-pat-routable,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-105,G-V1-COV-105,Gitlab Pat Routable,HIGH,SECRET,gitlab-pat-routable,
guardian.gitlab-ptt,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-105,G-V1-COV-105,Gitlab Ptt,HIGH,SECRET,gitlab-ptt,
guardian.gitlab-rrt,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-105,G-V1-COV-105,Gitlab Rrt,HIGH,SECRET,gitlab-rrt,
guardian.gitlab-runner-authentication-token,guardian,mixed_exercised,1,1,2,2,1,1,2,0,0,1,0,0,2,2,0,0,0,0,0,0,2,0,0,0,true,true,G-V1-COV-105,G-V1-COV-105,Gitlab Runner Authentication Token,HIGH,SECRET,gitlab-runner-authentication-token,
guardian.gitlab-runner-authentication-token-routable,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-105,G-V1-COV-105,Gitlab Runner Authentication Token Routable,HIGH,SECRET,gitlab-runner-authentication-token-routable,
guardian.gitlab-scim-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-105,G-V1-COV-105,Gitlab Scim Token,HIGH,SECRET,gitlab-scim-token,
guardian.gitlab-session-cookie,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-105,G-V1-COV-105,Gitlab Session Cookie,HIGH,SECRET,gitlab-session-cookie,
guardian.gitter-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-105,G-V1-COV-105,Gitter Access Token,HIGH,SECRET,gitter-access-token,
guardian.gocardless-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-105,G-V1-COV-105,Gocardless API Token,HIGH,SECRET,gocardless-api-token,
guardian.grafana-api-key,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-105,G-V1-COV-105,Grafana API Key,HIGH,SECRET,grafana-api-key,
guardian.grafana-cloud-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-106,G-V1-COV-106,Grafana Cloud API Token,HIGH,SECRET,grafana-cloud-api-token,
guardian.grafana-service-account-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-106,G-V1-COV-106,Grafana Service Account Token,HIGH,SECRET,grafana-service-account-token,
guardian.harness-api-key,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-106,G-V1-COV-106,Harness API Key,HIGH,SECRET,harness-api-key,
guardian.hashicorp-tf-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-106,G-V1-COV-106,Hashicorp Tf API Token,HIGH,SECRET,hashicorp-tf-api-token,
guardian.hashicorp-tf-password,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-106,G-V1-COV-106,Hashicorp Tf Password,HIGH,SECRET,hashicorp-tf-password,
guardian.heroku-api-key,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-106,G-V1-COV-106,Heroku API Key,HIGH,SECRET,heroku-api-key,
guardian.heroku-api-key-v2,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-106,G-V1-COV-106,Heroku API Key V2,HIGH,SECRET,heroku-api-key-v2,
guardian.hubspot-api-key,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-106,G-V1-COV-106,Hubspot API Key,HIGH,SECRET,hubspot-api-key,
guardian.huggingface-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-106,G-V1-COV-106,Huggingface Access Token,HIGH,SECRET,huggingface-access-token,
guardian.huggingface-organization-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-106,G-V1-COV-106,Huggingface Organization API Token,HIGH,SECRET,huggingface-organization-api-token,
guardian.infracost-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-106,G-V1-COV-106,Infracost API Token,HIGH,SECRET,infracost-api-token,
guardian.intercom-api-key,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-106,G-V1-COV-106,Intercom API Key,HIGH,SECRET,intercom-api-key,
guardian.intra42-client-secret,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-106,G-V1-COV-106,Intra42 Client Secret,HIGH,SECRET,intra42-client-secret,
guardian.jfrog-api-key,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-106,G-V1-COV-106,Jfrog API Key,HIGH,SECRET,jfrog-api-key,
guardian.jfrog-identity-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-106,G-V1-COV-106,Jfrog Identity Token,HIGH,SECRET,jfrog-identity-token,
guardian.jwt,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-106,G-V1-COV-106,JWT,HIGH,SECRET,jwt,
guardian.jwt-base64,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-106,G-V1-COV-106,JWT Base64,HIGH,SECRET,jwt-base64,
guardian.kraken-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-106,G-V1-COV-106,Kraken Access Token,HIGH,SECRET,kraken-access-token,
guardian.kubernetes-secret-yaml,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-106,G-V1-COV-106,Kubernetes Secret Yaml,HIGH,SECRET,kubernetes-secret-yaml,
guardian.kucoin-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-106,G-V1-COV-106,Kucoin Access Token,HIGH,SECRET,kucoin-access-token,
guardian.kucoin-secret-key,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-107,G-V1-COV-107,Kucoin Secret Key,CRITICAL,SECRET,kucoin-secret-key,
guardian.launchdarkly-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-107,G-V1-COV-107,Launchdarkly Access Token,HIGH,SECRET,launchdarkly-access-token,
guardian.linear-api-key,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-107,G-V1-COV-107,Linear API Key,HIGH,SECRET,linear-api-key,
guardian.linear-client-secret,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-107,G-V1-COV-107,Linear Client Secret,HIGH,SECRET,linear-client-secret,
guardian.linkedin-client-id,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-107,G-V1-COV-107,Linkedin Client ID,HIGH,SECRET,linkedin-client-id,
guardian.linkedin-client-secret,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-107,G-V1-COV-107,Linkedin Client Secret,HIGH,SECRET,linkedin-client-secret,
guardian.lob-api-key,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-107,G-V1-COV-107,Lob API Key,HIGH,SECRET,lob-api-key,
guardian.lob-pub-api-key,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-107,G-V1-COV-107,Lob Pub API Key,HIGH,SECRET,lob-pub-api-key,
guardian.looker-client-id,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-107,G-V1-COV-107,Looker Client ID,HIGH,SECRET,looker-client-id,
guardian.looker-client-secret,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-107,G-V1-COV-107,Looker Client Secret,HIGH,SECRET,looker-client-secret,
guardian.mailchimp-api-key,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-107,G-V1-COV-107,Mailchimp API Key,HIGH,SECRET,mailchimp-api-key,
guardian.mailgun-private-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-107,G-V1-COV-107,Mailgun Private API Token,HIGH,SECRET,mailgun-private-api-token,
guardian.mailgun-pub-key,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-107,G-V1-COV-107,Mailgun Pub Key,HIGH,SECRET,mailgun-pub-key,
guardian.mailgun-signing-key,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-107,G-V1-COV-107,Mailgun Signing Key,HIGH,SECRET,mailgun-signing-key,
guardian.mapbox-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-107,G-V1-COV-107,Mapbox API Token,HIGH,SECRET,mapbox-api-token,
guardian.mattermost-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-107,G-V1-COV-107,Mattermost Access Token,HIGH,SECRET,mattermost-access-token,
guardian.maxmind-license-key,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-107,G-V1-COV-107,Maxmind License Key,HIGH,SECRET,maxmind-license-key,
guardian.messagebird-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-107,G-V1-COV-107,Messagebird API Token,HIGH,SECRET,messagebird-api-token,
guardian.messagebird-client-id,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-107,G-V1-COV-107,Messagebird Client ID,HIGH,SECRET,messagebird-client-id,
guardian.microsoft-teams-webhook,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-107,G-V1-COV-107,Microsoft Teams Webhook,HIGH,SECRET,microsoft-teams-webhook,
guardian.netlify-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-108,G-V1-COV-108,Netlify Access Token,HIGH,SECRET,netlify-access-token,
guardian.new-relic-browser-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-108,G-V1-COV-108,New Relic Browser API Token,HIGH,SECRET,new-relic-browser-api-token,
guardian.new-relic-insert-key,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-108,G-V1-COV-108,New Relic Insert Key,HIGH,SECRET,new-relic-insert-key,
guardian.new-relic-user-api-id,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-108,G-V1-COV-108,New Relic User API ID,HIGH,SECRET,new-relic-user-api-id,
guardian.new-relic-user-api-key,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-108,G-V1-COV-108,New Relic User API Key,HIGH,SECRET,new-relic-user-api-key,
guardian.notion-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-108,G-V1-COV-108,Notion API Token,HIGH,SECRET,notion-api-token,
guardian.npm-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-108,G-V1-COV-108,NPM Access Token,HIGH,SECRET,npm-access-token,
guardian.nuget-config-password,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-108,G-V1-COV-108,Nuget Config Password,HIGH,SECRET,nuget-config-password,
guardian.nytimes-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-108,G-V1-COV-108,Nytimes Access Token,HIGH,SECRET,nytimes-access-token,
guardian.octopus-deploy-api-key,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-108,G-V1-COV-108,Octopus Deploy API Key,HIGH,SECRET,octopus-deploy-api-key,
guardian.okta-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-108,G-V1-COV-108,Okta Access Token,HIGH,SECRET,okta-access-token,
guardian.openai-api-key,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-108,G-V1-COV-108,Openai API Key,HIGH,SECRET,openai-api-key,
guardian.openshift-user-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-108,G-V1-COV-108,Openshift User Token,HIGH,SECRET,openshift-user-token,
guardian.perplexity-api-key,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-108,G-V1-COV-108,Perplexity API Key,HIGH,SECRET,perplexity-api-key,
guardian.pkcs12-file,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-108,G-V1-COV-108,Pkcs12 File,CRITICAL,SECRET,pkcs12-file,
guardian.plaid-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-108,G-V1-COV-108,Plaid API Token,HIGH,SECRET,plaid-api-token,
guardian.plaid-client-id,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-108,G-V1-COV-108,Plaid Client ID,HIGH,SECRET,plaid-client-id,
guardian.plaid-secret-key,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-108,G-V1-COV-108,Plaid Secret Key,CRITICAL,SECRET,plaid-secret-key,
guardian.planetscale-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-108,G-V1-COV-108,Planetscale API Token,HIGH,SECRET,planetscale-api-token,
guardian.planetscale-oauth-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-108,G-V1-COV-108,Planetscale OAUTH Token,HIGH,SECRET,planetscale-oauth-token,
guardian.planetscale-password,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-109,G-V1-COV-109,Planetscale Password,HIGH,SECRET,planetscale-password,
guardian.postman-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-109,G-V1-COV-109,Postman API Token,HIGH,SECRET,postman-api-token,
guardian.prefect-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-109,G-V1-COV-109,Prefect API Token,HIGH,SECRET,prefect-api-token,
guardian.private-key,guardian,mixed_exercised,13,13,44,44,10,10,10,0,0,0,0,0,44,44,0,0,0,0,0,0,44,0,0,0,true,true,G-V1-CONFIG-004;G-V1-JAVA-001;G-V1-TS-003;G-V2-HIST-003;G-V2-HIST-008;G-V2-HIST-015;M-V8-001;M-V8-003;M-V8-005;M-V8-007;M-V8-009;M-V8-011;M-V8-012,G-V1-CONFIG-004;G-V1-JAVA-001;G-V1-TS-003;G-V2-HIST-003;G-V2-HIST-008;G-V2-HIST-015;M-V8-001;M-V8-003;M-V8-005;M-V8-007;M-V8-009;M-V8-011;M-V8-012,Private Key,CRITICAL,SECRET,private-key,
guardian.privateai-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-109,G-V1-COV-109,Privateai API Token,HIGH,SECRET,privateai-api-token,
guardian.pulumi-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-109,G-V1-COV-109,Pulumi API Token,HIGH,SECRET,pulumi-api-token,
guardian.pypi-upload-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-109,G-V1-COV-109,Pypi Upload Token,HIGH,SECRET,pypi-upload-token,
guardian.rapidapi-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-109,G-V1-COV-109,Rapidapi Access Token,HIGH,SECRET,rapidapi-access-token,
guardian.readme-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-109,G-V1-COV-109,Readme API Token,HIGH,SECRET,readme-api-token,
guardian.rubygems-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-109,G-V1-COV-109,Rubygems API Token,HIGH,SECRET,rubygems-api-token,
guardian.scalingo-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-109,G-V1-COV-109,Scalingo API Token,HIGH,SECRET,scalingo-api-token,
guardian.sendbird-access-id,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-109,G-V1-COV-109,Sendbird Access ID,HIGH,SECRET,sendbird-access-id,
guardian.sendbird-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-109,G-V1-COV-109,Sendbird Access Token,HIGH,SECRET,sendbird-access-token,
guardian.sendgrid-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-109,G-V1-COV-109,Sendgrid API Token,HIGH,SECRET,sendgrid-api-token,
guardian.sendinblue-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-109,G-V1-COV-109,Sendinblue API Token,HIGH,SECRET,sendinblue-api-token,
guardian.sentry-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-109,G-V1-COV-109,Sentry Access Token,HIGH,SECRET,sentry-access-token,
guardian.sentry-org-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-109,G-V1-COV-109,Sentry Org Token,HIGH,SECRET,sentry-org-token,
guardian.sentry-user-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-109,G-V1-COV-109,Sentry User Token,HIGH,SECRET,sentry-user-token,
guardian.settlemint-application-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-109,G-V1-COV-109,Settlemint Application Access Token,HIGH,SECRET,settlemint-application-access-token,
guardian.settlemint-personal-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-109,G-V1-COV-109,Settlemint Personal Access Token,HIGH,SECRET,settlemint-personal-access-token,
guardian.settlemint-service-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-109,G-V1-COV-109,Settlemint Service Access Token,HIGH,SECRET,settlemint-service-access-token,
guardian.shippo-api-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-110,G-V1-COV-110,Shippo API Token,HIGH,SECRET,shippo-api-token,
guardian.shopify-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-110,G-V1-COV-110,Shopify Access Token,HIGH,SECRET,shopify-access-token,
guardian.shopify-custom-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-110,G-V1-COV-110,Shopify Custom Access Token,HIGH,SECRET,shopify-custom-access-token,
guardian.shopify-private-app-access-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-110,G-V1-COV-110,Shopify Private App Access Token,HIGH,SECRET,shopify-private-app-access-token,
guardian.shopify-shared-secret,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-110,G-V1-COV-110,Shopify Shared Secret,HIGH,SECRET,shopify-shared-secret,
guardian.sidekiq-secret,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-110,G-V1-COV-110,Sidekiq Secret,HIGH,SECRET,sidekiq-secret,
guardian.sidekiq-sensitive-url,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-110,G-V1-COV-110,Sidekiq Sensitive Url,HIGH,SECRET,sidekiq-sensitive-url,
guardian.slack-app-token,guardian,expected_positive_exercised,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,true,true,G-V1-COV-110,G-V1-COV-110,Slack App Token,HIGH,SECRET,slack-app-token,
