rule_key,module,family,language,title,severity,finding_kind,source_of_truth,pack_display_name,bootstrap_resource,active
quantum.arq-q-0240-scala,quantum,arq-q-0240-scala,scala,XMLDSIG Weak Algorithm (rsa-sha1/sha1 digest),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0241-scala,quantum,arq-q-0241-scala,scala,PQC Library Inventory (BouncyCastle PQC),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0242-scala,quantum,arq-q-0242-scala,scala,Weak KDF (PBKDF2 low iterations),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0245-python,quantum,arq-q-0245-python,python,ssl: SSL3/TLS1.0 wrap_socket without version restriction,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0246-python,quantum,arq-q-0246-python,python,ssl: CERT_NONE disables certificate verification,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0247-python,quantum,arq-q-0247-python,python,urllib2: unverified HTTPS context (_create_unverified_context),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0248-python,quantum,arq-q-0248-python,python,hashlib: MD5 digest usage,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0250-python,quantum,arq-q-0250-python,python,md5 module direct import (Python 2 legacy),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0252-python,quantum,arq-q-0252-python,python,PyCrypto: AES in ECB mode,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0253-python,quantum,arq-q-0253-python,python,PyCrypto: DES / 3DES usage,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0254-python,quantum,arq-q-0254-python,python,PyCrypto: Blowfish usage,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0255-python,quantum,arq-q-0255-python,python,PyCrypto: ARC4 (RC4) usage,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0256-python,quantum,arq-q-0256-python,python,PyCrypto: RSA key generation (Shor-vulnerable + legacy key sizes),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0257-python,quantum,arq-q-0257-python,python,PyCrypto: MD5/SHA1 in PKCS1_v1_5 signing,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0258-python,quantum,arq-q-0258-python,python,hmac: HMAC-MD5 usage,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0260-python,quantum,arq-q-0260-python,python,random: non-cryptographic RNG for security purposes,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0261-python,quantum,arq-q-0261-python,python,os.urandom usage (good signal â€” correct CSPRNG),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0262-python,quantum,arq-q-0262-python,python,hashlib: MD5/SHA1-based password hashing (no salt/stretch),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0263-python,quantum,arq-q-0263-python,python,Hardcoded secret key in Python source,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0264-python,quantum,arq-q-0264-python,python,PEM private key in Python source or config,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0265-python,quantum,arq-q-0265-python,python,Import: ssl module,INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0266-python,quantum,arq-q-0266-python,python,Import: PyCrypto (Crypto.*),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0267-python,quantum,arq-q-0267-python,python,Import: hashlib,INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0268-python,quantum,arq-q-0268-python,python,ssl: CERT_NONE disables certificate verification,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0269-python,quantum,arq-q-0269-python,python,ssl: _create_unverified_context usage,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0270-python,quantum,arq-q-0270-python,python,ssl: SSLContext with PROTOCOL_SSLv3 or PROTOCOL_TLSv1,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0271-python,quantum,arq-q-0271-python,python,hashlib: MD5 usage,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0273-python,quantum,arq-q-0273-python,python,PyCrypto/Dome: AES ECB mode,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0274-python,quantum,arq-q-0274-python,python,PyCrypto/Dome: DES / DES3 usage,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0275-python,quantum,arq-q-0275-python,python,PyCrypto/Dome: ARC4 (RC4) usage,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0276-python,quantum,arq-q-0276-python,python,PyCrypto/Dome: RSA PKCS#1 v1.5 encryption,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0277-python,quantum,arq-q-0277-python,python,hmac: HMAC with MD5,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0278-python,quantum,arq-q-0278-python,python,random: non-cryptographic RNG,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0279-python,quantum,arq-q-0279-python,python,Hardcoded secret/key in source,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0280-python,quantum,arq-q-0280-python,python,Import: ssl,INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0281-python,quantum,arq-q-0281-python,python,Import: Crypto.* (PyCrypto/PyCryptodome),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0282-python,quantum,arq-q-0282-python,python,ssl: CERT_NONE disables certificate verification,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0283-python,quantum,arq-q-0283-python,python,ssl: OP_NO_SSLv2 / OP_NO_SSLv3 missing (implicit weak protocol),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0284-python,quantum,arq-q-0284-python,python,ssl: _create_unverified_context,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0285-python,quantum,arq-q-0285-python,python,hashlib: MD5 usage,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0287-python,quantum,arq-q-0287-python,python,hashlib: SHA3 usage (good signal â€” Python 3.6+),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0288-python,quantum,arq-q-0288-python,python,cryptography: AES CBC without authentication (missing HMAC/GCM),MEDIUM,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0289-python,quantum,arq-q-0289-python,python,cryptography: Fernet usage (good signal â€” AEAD inventory),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0290-python,quantum,arq-q-0290-python,python,cryptography: RSA key generation (Shor-vulnerable inventory),HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0291-python,quantum,arq-q-0291-python,python,cryptography: PKCS1v15 padding (Bleichenbacher),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0292-python,quantum,arq-q-0292-python,python,cryptography: RSA with SHA1 signature (SHA1withRSA),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0293-python,quantum,arq-q-0293-python,python,cryptography: EC key generation (Shor-vulnerable â€” inventory),HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0294-python,quantum,arq-q-0294-python,python,cryptography: ECDH key exchange (HNDL inventory),HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0295-python,quantum,arq-q-0295-python,python,PyCryptodome: AES ECB mode,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0296-python,quantum,arq-q-0296-python,python,secrets: secrets module usage (good signal â€” Python 3.6+),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0297-python,quantum,arq-q-0297-python,python,random: non-cryptographic RNG,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0298-python,quantum,arq-q-0298-python,python,cryptography: PBKDF2 with SHA1 (weak hash KDF),MEDIUM,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0299-python,quantum,arq-q-0299-python,python,Import: ssl,INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0300-python,quantum,arq-q-0300-python,python,Import: cryptography (pyca),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0301-python,quantum,arq-q-0301-python,python,ssl: TLSVersion.TLSv1 / TLSv1_1 explicit downgrade,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0302-python,quantum,arq-q-0302-python,python,ssl: CERT_NONE disables certificate verification,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0303-python,quantum,arq-q-0303-python,python,ssl: _create_unverified_context,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0304-python,quantum,arq-q-0304-python,python,aiohttp / httpx: SSL verification disabled,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0305-python,quantum,arq-q-0305-python,python,requests: verify=False (certificate validation disabled),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0306-python,quantum,arq-q-0306-python,python,hashlib: MD5 / SHA1 usage,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0307-python,quantum,arq-q-0307-python,python,hashlib: usedforsecurity=False hint misuse,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0308-python,quantum,arq-q-0308-python,python,cryptography: AESGCM usage (good signal),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0309-python,quantum,arq-q-0309-python,python,cryptography: ChaCha20Poly1305 usage (good signal),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0310-python,quantum,arq-q-0310-python,python,cryptography: X25519 / X448 key exchange (Shor-vulnerable â€” HNDL inventory),MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0311-python,quantum,arq-q-0311-python,python,cryptography: Ed25519 / Ed448 signature (Shor-vulnerable â€” inventory),MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0312-python,quantum,arq-q-0312-python,python,cryptography: RSA key generation (Shor-vulnerable inventory),HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0313-python,quantum,arq-q-0313-python,python,cryptography: PKCS1v15 padding,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0314-python,quantum,arq-q-0314-python,python,cryptography: EC key generation secp256r1/384r1/521r1 (Shor),HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0315-python,quantum,arq-q-0315-python,python,cryptography: HKDF usage (good signal â€” hybrid PQC foundation),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0316-python,quantum,arq-q-0316-python,python,bcrypt: bcrypt password hashing (good signal â€” inventory),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0317-python,quantum,arq-q-0317-python,python,argon2: argon2-cffi password hashing (good signal),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0318-python,quantum,arq-q-0318-python,python,PyJWT / python-jose: algorithm=none or weak algorithm,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0320-python,quantum,arq-q-0320-python,python,PyJWT: RS256/ES256 (asymmetric JWT â€” Shor-vulnerable inventory),HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0321-python,quantum,arq-q-0321-python,python,random: non-cryptographic RNG,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0322-python,quantum,arq-q-0322-python,python,Hardcoded secret in Django/Flask settings,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0323-python,quantum,arq-q-0323-python,python,PEM private key in source or config,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0324-python,quantum,arq-q-0324-python,python,Import: ssl,INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0325-python,quantum,arq-q-0325-python,python,Import: cryptography (pyca),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0326-python,quantum,arq-q-0326-python,python,Import: paramiko (SSH crypto),MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0327-python,quantum,arq-q-0327-python,python,ssl: TLSv1 / TLSv1_1 deprecated (Python 3.10+) â€” explicit bypass,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0328-python,quantum,arq-q-0328-python,python,ssl: CERT_NONE (critical in mature Python),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0329-python,quantum,arq-q-0329-python,python,requests / httpx / aiohttp: verify=False or ssl=False,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0330-python,quantum,arq-q-0330-python,python,hashlib: MD5 / SHA1 usage (critical in mature Python),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0331-python,quantum,arq-q-0331-python,python,hashlib: SHA3 usage (stable â€” good signal),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0332-python,quantum,arq-q-0332-python,python,"hashlib: BLAKE2 usage (good signal â€” fast, secure)",INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0333-python,quantum,arq-q-0333-python,python,cryptography: AESGCM / ChaCha20Poly1305 (good signal),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0334-python,quantum,arq-q-0334-python,python,cryptography: RSA / EC (Shor-vulnerable â€” urgent in mature Python),HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0335-python,quantum,arq-q-0335-python,python,cryptography: PKCS1v15 padding,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0336-python,quantum,arq-q-0336-python,python,cryptography: X25519 / Ed25519 (Shor â€” HNDL inventory),MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0337-python,quantum,arq-q-0337-python,python,cryptography: HKDF usage (hybrid PQC foundation),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0338-python,quantum,arq-q-0338-python,python,PyJWT: algorithm=none or verify disabled,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0339-python,quantum,arq-q-0339-python,python,PyJWT: RS256/ES256 Shor-vulnerable inventory,HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0340-python,quantum,arq-q-0340-python,python,random: non-crypto RNG,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0341-python,quantum,arq-q-0341-python,python,Hardcoded secret in settings,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0342-python,quantum,arq-q-0342-python,python,PEM private key in source,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0343-python,quantum,arq-q-0343-python,python,Import: ssl,INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0344-python,quantum,arq-q-0344-python,python,Import: cryptography (pyca),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0345-python,quantum,arq-q-0345-python,python,Import: pyoqs / oqs (liboqs-python â€” PQC),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0346-python,quantum,arq-q-0346-python,python,pyoqs: ML-KEM/Kyber usage (NIST FIPS 203 â€” quantum-safe inventory),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0347-python,quantum,arq-q-0347-python,python,pyoqs: ML-DSA/Dilithium usage (NIST FIPS 204 â€” quantum-safe inventory),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0348-python,quantum,arq-q-0348-python,python,pyoqs: SLH-DSA/SPHINCS+ usage (NIST FIPS 205 â€” quantum-safe inventory),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0349-python,quantum,arq-q-0349-python,python,pyoqs: FrodoKEM usage (conservative lattice inventory),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0350-python,quantum,arq-q-0350-python,python,Hybrid KEM: ML-KEM + X25519 in same context (gold standard PQC),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0351-python,quantum,arq-q-0351-python,python,ssl: CERT_NONE (maximum severity in PQC era),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0352-python,quantum,arq-q-0352-python,python,requests / httpx: verify=False (maximum severity),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0353-python,quantum,arq-q-0353-python,python,hashlib: MD5 / SHA1 (critical in PQC-era Python),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0354-python,quantum,arq-q-0354-python,python,hashlib: SHA3 / SHAKE / BLAKE2 (good signal â€” inventory),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0355-python,quantum,arq-q-0355-python,python,cryptography: RSA / EC usage (urgent Shor migration â€” PQC native via pyoqs),CRITICAL,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0356-python,quantum,arq-q-0356-python,python,cryptography: PKCS1v15 padding (critical in PQC era),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0357-python,quantum,arq-q-0357-python,python,cryptography: AESGCM / ChaCha20Poly1305 (good signal),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0358-python,quantum,arq-q-0358-python,python,cryptography: HKDF (hybrid PQC key derivation),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0359-python,quantum,arq-q-0359-python,python,random: non-crypto RNG (critical in PQC era),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0360-python,quantum,arq-q-0360-python,python,Hardcoded secret in source,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0361-python,quantum,arq-q-0361-python,python,PEM private key in source,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0362-python,quantum,arq-q-0362-python,python,Import: oqs / pyoqs (PQC library),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0363-python,quantum,arq-q-0363-python,python,Import: cryptography (pyca),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0364-python,quantum,arq-q-0364-python,python,Import: ssl,INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0365-python,quantum,arq-q-0365-python,python,ssl: SSLContext.check_hostname disabled (hostname verification bypass),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
